"","ID","SPAD_June_2022","SPAD_July_2022","SPAD_aug_2022","SPAD_sep_2022","SPAD_July_2023","SPAD_Aug_2023","SPAD_Sep_2023","avg_SPAD","TGI_mean","GRVI_mean","MGRVI_mean","EXG_mean","EXGR_mean","NDVI_mean","NDRE_mean","GNDVI_mean","SAVI_mean","OSAVI_mean","MSAVI_mean","GCI_mean","RECI_mean","shadow_area","V497","H497","D497","V801","H801","D801","HD497","HD801","branchiness"
"355","LCOR-521",28.76666667,23.96666667,47.96666667,40.73333333,30.5,32.9,26.5,33.0476190485714,0.103098777,0.172358051,0.32385258,0.278291108,-0.568083404,0.403481637,-0.078044661,0.256827242,0.368133955,0.387668569,0.36514676,0.716585713,-0.138275352,0.15688994,168.0033110844,1767.84,11,360.31768277826,2164.08,14.56,160.712727272727,148.631868131868,-0.105373520204213
"356","LCOR-232",32.66666667,31.7,42.36666667,43.83333333,29.9,32.2,23.4,33.7238095242857,0.098874237,0.170852315,0.319644948,0.291017755,-0.565702801,0.411752511,-0.104785886,0.267436242,0.358558641,0.386681335,0.352998158,0.756089562,-0.184622001,0.689959167,1158.64352472,3048,22,4203.69276561264,4419.6,34.8,138.545454545455,127,-0.172074721455778
"357","LCOR-315",41.3,29.4,28.76666667,39.7,27,30.8,28.5,32.20952381,0.085871263,0.168627484,0.315332154,0.263273858,-0.57688449,0.395208752,-0.125315156,0.252842769,0.334001259,0.365397828,0.327420807,0.711096722,-0.215215634,1.756097621,4908.6268069584,4328.16,38,13239.3616031223,5212.08,56.87,113.898947368421,91.6490240900299,-0.207084872533381
"358","LCOR-419",33.96666667,25.33333333,36.3,40.4,31.8,29.7,30.3,32.5428571428571,0.103964346,0.18560598,0.347181567,0.278253421,-0.55682382,0.376103502,-0.106094304,0.212807734,0.333404047,0.356656131,0.328718118,0.561653047,-0.185366754,0.552680469,1251.3350066976,3291.84,22,5725.70230677104,5151.12,37.62,149.629090909091,136.925039872408,-0.00352772317872427
"359","LCOR-365",31.23333333,30.5,49.06666667,40.7,30.8,37.8,25.5,35.0857142857143,0.104967935,0.226753743,0.415525503,0.313106234,-0.509570991,0.415618848,-0.124948556,0.218927075,0.356699238,0.388132804,0.351276604,0.608815899,-0.212853277,0.600817156,803.7012201534,2834.64,19,2684.45249259733,3962.4,29.37,149.191578947368,134.91317671093,-0.187534637514887
"360","LCOR-480",33.36666667,25.3,43.5,41.86666667,26.4,34,25.3,32.81904762,0.126252425,0.328342111,0.579053778,0.426172106,-0.383733197,0.531727791,-0.169993652,0.254915438,0.442239761,0.489296461,0.438042992,0.714807761,-0.286854945,0.527720706,425.514228345,2407.92,15,1040.21721032795,3108.96,20.64,160.528,150.627906976744,-0.29713333481203
"361","LCOR-433",36.9,24.53333333,40.33333333,39.36666667,28.5,28.8,27.7,32.3047619042857,0.149600421,0.356245944,0.615126118,0.484018346,-0.33789464,0.528593846,-0.169272152,0.221834645,0.441447328,0.487610546,0.438457168,0.592180433,-0.283060897,0.615079877,1278.56253105562,3215.64,22.5,4069.81838158786,4358.64,34.48,142.917333333333,126.410672853828,-0.0711086381063371
"362","LCOR-453",29.33333333,28.36666667,34.2,41.53333333,29.6,28,27.9,31.2761904757143,0.16239098,0.364318708,0.637394266,0.473494189,-0.337683896,0.536136942,-0.157612022,0.216914851,0.466385588,0.504417069,0.46396,0.564052127,-0.2702278,0.417184612,447.3704584704,2225.04,16,1693.38919213945,3474.72,24.91,139.065,139.490967482939,-0.279092317608752
"363","LCOR-223",33.6,23.46666667,35.46666667,34.33333333,40.4,32,39,34.0380952385714,0.193238234,0.422097411,0.710380699,0.543246305,-0.263251848,0.560298437,-0.151491286,0.184437667,0.488544126,0.527391844,0.487504307,0.459071968,-0.260225851,0.07844497,44.5742612196,1158.24,7,123.567206135665,1463.04,10.37,165.462857142857,141.083895853423,-0.242082694068302
"364","LCOR-216",28.16666667,20.96666667,35.76666667,35.13333333,32.5,40.2,30.9,31.9476190485714,0.178413,0.394062311,0.665281883,0.542216766,-0.284228863,0.566023851,-0.077502471,0.229799099,0.491152935,0.530719366,0.490586403,0.608461673,-0.13841585,0.420750293,323.7498972792,2103.12,14,1328.03391403925,3322.32,22.56,150.222857142857,147.265957446809,-0.338958670247971
"365","LCOR-159",30.53333333,27.86666667,40.9,38.66666667,31.7,38.9,31.1,34.2380952385714,0.155669745,0.344017713,0.604229877,0.475127297,-0.351960702,0.518274768,-0.071623861,0.219098006,0.439521176,0.481300021,0.435620433,0.583010899,-0.12834812,0.502760943,1204.9892657088,3169.92,22,3552.75070817126,4541.52,31.56,144.087272727273,143.901140684411,-0.00218798953719046
"366","LCOR-426",29.3,23.43333333,42,38,24.4,30,29.4,30.9333333328571,0.145397095,0.292693869,0.517004541,0.404242536,-0.420706079,0.453970321,-0.030839476,0.198783266,0.396096656,0.426914946,0.392465673,0.525938075,-0.052032816,0.281688755,337.8259797696,2194.56,14,746.631266211118,2712.72,18.72,156.754285714286,144.910256410256,-0.130758952359864
"367","LCOR-505",37.56666667,32.76666667,30.53333333,42.66666667,34.7,38.8,31.7,35.5333333342857,0.11491693,0.231952414,0.428271275,0.342568636,-0.495176916,0.491424626,-0.127675524,0.299606846,0.440313204,0.468219242,0.438154592,0.874514333,-0.22312924,1.009087567,2622.6039815532,3474.72,31,12685.6149263977,4602.48,59.24,112.087741935484,77.692099932478,-0.197989442300224
"368","LCOR-153",38.36666667,29.6,41,46.23333333,32.5,29.8,28.4,35.1285714285714,0.099555734,0.219363746,0.404337543,0.31084627,-0.517621213,0.465139918,-0.131748972,0.28233855,0.403027908,0.436048062,0.398367491,0.813605624,-0.227046009,0.812975142,1645.28876692478,3489.96,24.5,6671.21703931794,5090.16,40.85,142.447346938776,124.60611995104,-0.104401313157163
"369","LCOR-412",36.8,24.53333333,37.76666667,45,26.9,40.3,23,33.4714285714286,0.111707691,0.275224643,0.501931747,0.375157525,-0.447573847,0.494073182,-0.160231704,0.259438809,0.413970238,0.456540237,0.407961532,0.71688785,-0.271368844,0.95381952,1203.050213529,2895.6,23,4797.40397087086,4297.68,37.7,125.895652173913,113.996816976127,-0.35705773417733
"370","LCOR-509",30.63333333,31.06666667,36.06666667,40.06666667,25.3,39.6,21.8,32.0761904771429,0.138871967,0.268116049,0.484981837,0.392873782,-0.445239838,0.457541555,-0.122543847,0.224754246,0.398527061,0.429423502,0.393341738,0.606926916,-0.212925477,0.534852067,890.52766776,2834.64,20,2942.41066062182,4053.84,30.4,141.732,133.35,-0.139523036933409
"371","LCOR-549",33,27.7,39.96666667,44.86666667,27.9,37.7,28,34.1619047628571,0.114813941,0.261604527,0.473920581,0.365238143,-0.460869271,0.461794328,-0.147302371,0.236097593,0.385425645,0.425010712,0.377837948,0.65040495,-0.251129711,0.529503547,771.7427675604,3032.76,18,2091.10933380619,3840.48,26.33,168.486666666667,145.859475883023,-0.0678158682593592
"372","LCOR-466",31.56666667,45.6884194052817,40.13333333,35.6,30.9,35.5,28.5,31.8190476185714,0.163668779,0.381111659,0.659856063,0.521485695,-0.303645226,0.571525207,-0.18858066,0.245775956,0.49152675,0.534592739,0.489293098,0.657964266,-0.314754559,0.276340235,106.944113972025,1508.76,9.5,243.327937935587,2011.68,12.41,158.816842105263,162.101531023368,-0.497538604519303
"373","LCOR-547",31.6,25.86666667,36.1,32,31.6,34.3,24.6,30.8666666671429,0.165627323,0.388791518,0.668472567,0.532357095,-0.292564739,0.577644071,-0.171121875,0.24618232,0.497439714,0.540897751,0.496037501,0.657402732,-0.290320466,0.224637868,64.3478056704,1280.16,8,160.99519348395,1859.28,10.5,160.02,177.074285714286,-0.576328000749811
"374","LCOR-464",30.46666667,32.16666667,37.9,43.23333333,36.3,31.9,34.8,35.2523809528571,0.164282148,0.411002186,0.687672909,0.585784021,-0.250870179,0.619086863,-0.139945173,0.284446556,0.517827649,0.570204476,0.517412738,0.81636632,-0.23957511,0.402921891,1167.43808391202,3215.64,21.5,3197.7364336482,4236.72,31,149.564651162791,136.668387096774,0.103519731192047
"375","LCOR-555",29.2,22.36666667,40.13333333,36.46666667,31.3,40.4,35.4,33.60952381,0.170301056,0.398327186,0.669107819,0.522378159,-0.288827515,0.536779022,-0.087205159,0.189218764,0.452074571,0.497370044,0.451118365,0.495574674,-0.151192769,0.049919526,44.5742612196,1158.24,7,103.317353864976,1645.92,8.94,165.462857142857,184.107382550336,-0.0554924591377211
"376","LCOR-189",26.2,33.2,45.5,39.5,27.8,40.5,26.4,34.1571428571429,0.162571435,0.30070771,0.540702517,0.429606909,-0.404675701,0.454450669,-0.037528978,0.184259518,0.401404949,0.430248825,0.397337958,0.465361998,-0.067567956,0.513457985,643.7653236936,2529.84,18,802.535641524773,2651.76,19.63,140.546666666667,135.087111563933,-0.236429630526746
"377","LCOR-447",27.86666667,22.76666667,36.5,35.36666667,34,36.9,31.5,32.12857143,0.122085805,0.223659871,0.41314802,0.316698374,-0.511019464,0.362780477,-0.007369645,0.158403602,0.315226162,0.340252297,0.308003818,0.401798847,-0.008858438,0.270991714,283.197373914,2133.6,13,520.163176316433,2529.84,16.18,164.123076923077,156.355995055624,-0.142947556458456
"378","LCOR-270",34.23333333,34.06666667,43,41.63333333,28,37.8,21.7,34.3476190471429,0.087576763,0.174198434,0.326086251,0.269515991,-0.570245537,0.401981302,-0.091038395,0.254540057,0.346702524,0.376641712,0.341232918,0.706540804,-0.163372452,0.483149701,539.6310399636,2377.44,17,1288.44951873127,3352.8,22.12,139.849411764706,151.573236889693,-0.273444524422427
"379","LCOR-029",32.8,27.2,40.86666667,41.03333333,30.5,34.4,25.9,33.2428571428571,0.124363691,0.232023288,0.429457542,0.343907772,-0.494047801,0.445769872,-0.097765256,0.244061861,0.399909337,0.425183859,0.395895542,0.658816215,-0.17567752,0.443927216,914.46658356,2910.84,20,3218.4002663776,4236.72,31.1,145.542,136.228938906752,-0.0360749920117122
"380","LCOR-056",27.46666667,19.8,51.1,35.33333333,28.5,30.2,26.5,31.2714285714286,0.139897686,0.29017665,0.49649772,0.410236876,-0.420223301,0.50106346,-0.079856388,0.268078982,0.46126162,0.483228005,0.461903944,0.771111311,-0.1453646,0.131930177,117.30068742,1493.52,10,287.660777583235,2225.04,12.83,149.352,173.424785658613,-0.20246553682109
"381","LCOR-578",29.7,25.4,39.46666667,39.23333333,28.4,30.4,26.9,31.3571428571429,0.121491234,0.244141116,0.428510647,0.349536896,-0.480428866,0.422680014,-0.096270363,0.215201123,0.373572623,0.400293407,0.371436771,0.579400846,-0.172547746,0.31556272,508.6540829184,2529.84,16,1219.5827351986,3139.44,22.24,158.115,141.161870503597,-0.0354625511074409
"382","LCOR-586",32.33333333,30.06666667,42.43333333,38.6,27.1,36.2,28.9,33.6619047614286,0.183256698,0.418332531,0.699141829,0.575343145,-0.250585112,0.607665754,-0.136978254,0.261549649,0.532460356,0.572661413,0.533830512,0.719562269,-0.237313649,0.383310648,567.3044266284,2499.36,17,1204.82730936785,3230.88,21.79,147.021176470588,148.273519963286,-0.127873314944091
"383","LCOR-531",32.6,28,33.93333333,40.1,28.7,37.6,29.2,32.8761904757143,0.162567991,0.365245968,0.613043332,0.509120025,-0.320563311,0.535539723,-0.136460437,0.226357913,0.456612699,0.497977742,0.455898562,0.600776374,-0.234290949,0.492063902,1024.0350011766,2956.56,21,2461.49003189575,4023.36,27.91,140.788571428571,144.154783231817,-0.0629896363557895
"384","LCOR-477",28.86666667,23.83333333,42.56666667,35.8,34,37.2,33.1,33.6238095242857,0.161993017,0.328504679,0.571646126,0.457125995,-0.37071882,0.486421079,-0.10727354,0.195241266,0.425310291,0.458545802,0.42152724,0.496048168,-0.191102748,0.197895265,173.796528708,1828.8,11,602.604481357331,2651.76,17.01,166.254545454545,155.89417989418,-0.167326932354279
"385","LCOR-460",32.56666667,30.9,38.56666667,40.73333333,37.1,32.8,32.9,35.0809523814286,0.181302913,0.401904341,0.676032921,0.557067574,-0.270491414,0.587732142,-0.122984131,0.25488415,0.507724019,0.549548706,0.508750668,0.723653422,-0.211135468,0.340522483,647.6434280532,2545.08,18,1748.24944530768,3505.2,25.2,141.393333333333,139.095238095238,-0.0608822027104664
"386","LCOR-615",27.93333333,28.2,32.4,42.36666667,31.2,33.3,32.9,32.6142857142857,0.166261276,0.47213053,0.764450105,0.636793125,-0.182223762,0.651436151,-0.158942122,0.263861084,0.530411427,0.593634033,0.534607626,0.727605383,-0.270903251,0.370830767,371.651667795,2103.12,15,1230.65788786993,3108.96,22.45,140.208,138.483741648107,-0.286821610606284
"387","LCOR-456",31.96666667,28.53333333,40.2,42.2,32.2,39.4,27,34.5,0.142167533,0.264615873,0.479225252,0.374342779,-0.455033512,0.407707912,-0.032654786,0.168188142,0.358174626,0.384687261,0.353359432,0.423989924,-0.05775297,0.219289348,490.268995584,2438.4,16,1307.15634509402,3352.8,22.28,152.4,150.48473967684,0.077977058030746
"388","LCOR-500",31.46666667,30.2,43.6,36.93333333,27.9,34.9,24.5,32.7857142857143,0.069099168,0.10814787,0.204694033,0.177242219,-0.656138102,0.310592214,-0.044167817,0.21696792,0.277715564,0.29502509,0.272885561,0.577692548,-0.077720573,0.411836092,505.0393066326,2225.04,17,1465.6720893129,3108.96,24.5,130.884705882353,126.896326530612,-0.273765485214472
"389","LCOR-375",30.1,30,45.9,38.16666667,30.8,36.7,24.5,33.7380952385714,0.100110071,0.183665484,0.341553682,0.28090749,-0.557030762,0.413635615,-0.072653799,0.258134627,0.375209831,0.396258698,0.371737508,0.7131126,-0.130810788,0.338739643,441.2420960256,2194.56,16,1386.77288919111,3291.84,23.16,137.16,142.134715025907,-0.206895656599984
"390","LCOR-208",33.76666667,23.9,34.83333333,43.66666667,28.2,31.9,24.2,31.4952380957143,0.119375587,0.198575706,0.36824978,0.299127139,-0.538019611,0.409052036,-0.076022812,0.235406581,0.376578868,0.394504139,0.372922413,0.631720609,-0.138706633,0.311997039,667.0339498512,2621.28,18,2317.72269940529,3840.48,27.72,145.626666666667,138.545454545455,0.00473536849501956
"391","LCOR-457",30.9,34.43333333,43.4,39.06666667,26.5,38.5,24.3,33.8714285714286,0.092648919,0.145817445,0.278755545,0.230716028,-0.607360127,0.358994529,-0.089408946,0.228900327,0.326025847,0.344145873,0.321162405,0.61143988,-0.160379879,0.422533133,725.9236827192,2560.32,19,1605.4265413478,3413.76,24.47,134.753684210526,139.507968941561,-0.143993933708816
"392","LCOR-440",30.56666667,34.6,49.7,41.1,27.9,31.1,25.4,34.3380952385714,0.113830025,0.247264072,0.434099547,0.354211119,-0.476370456,0.450864803,-0.104707323,0.24996569,0.391791349,0.422951964,0.390156402,0.708990831,-0.183296339,0.376179287,478.0122706944,2377.44,16,1295.22581187111,3200.4,22.7,148.59,140.986784140969,-0.17013094727966
"393","LCOR-501",31.86666667,30.83333333,48,42.03333333,27.2,37.5,24,34.49047619,0.128013802,0.276212446,0.482581472,0.397804443,-0.436121306,0.465827905,-0.11871013,0.23612131,0.401364559,0.435498069,0.399908695,0.652623519,-0.206460852,0.420750293,674.7901585704,2651.76,18,1825.41450797503,3383.28,26.21,147.32,129.083555894697,-0.107157056190647
"394","LCOR-262",28.26666667,25.33333333,50.16666667,35.63333333,28.3,29.2,25.4,31.7571428571429,0.144874385,0.305548058,0.535028927,0.434929488,-0.397306692,0.492703829,-0.132671403,0.234490348,0.428123287,0.462138786,0.42516552,0.63719615,-0.226871209,0.31556272,444.306277248,2209.8,16,1137.12322461224,3108.96,21.58,138.1125,144.066728452271,-0.17071659704341
"395","LCOR-172",31.2,32.5,42.26666667,42.46666667,26.0488584474886,26.0488584474886,26.9751708428246,32.5008887254003,0.142926753,0.341548622,0.599213183,0.467497557,-0.357297659,0.520513058,-0.150707394,0.22449176,0.433670402,0.479768872,0.429106355,0.594323099,-0.258360654,0.6382568,1193.4028304616,3139.44,22,1887.58961525353,3596.64,25.85,142.701818181818,139.13500967118,-0.110360365896517
"396","LCOR-081",29.26666667,28.16666667,46.43333333,38.66666667,31.6,37.2,29.9,34.4619047628571,0.168803098,0.398563878,0.678310888,0.552492786,-0.275505331,0.582742252,-0.138937965,0.24615209,0.496066843,0.54219344,0.495155359,0.671971511,-0.241381191,0.4742355,413.664465024,2057.4,16,1563.50743145968,3169.92,25.06,128.5875,126.493216280926,-0.410337936490313
"397","LCOR-210",32,27.8,35.76666667,39.8,31.5,37.4,29.3,33.3666666671429,0.158623452,0.365530446,0.627903321,0.499700542,-0.323815867,0.537877813,-0.105539709,0.225765292,0.457300919,0.499826072,0.454910679,0.606993063,-0.184504397,0.570508872,738.8866056249,2606.04,19,2975.1532754919,3901.44,31.16,137.16,125.206675224647,-0.250249194299247
"398","LCOR-417",27.4,28.33333333,48.1,34.86666667,32.7,34.3,31.3,33.8571428571429,0.172838349,0.364800051,0.62842137,0.497552251,-0.325399008,0.526642949,-0.07153765,0.208662401,0.463852113,0.498195832,0.462677186,0.542117199,-0.130531449,0.40113905,450.4346396928,2240.28,16,1482.39398216983,3230.88,24.17,140.0175,133.673148531237,-0.256075107342345
"399","LCOR-390",31.13333333,33.76666667,45.06666667,37.93333333,28,31.7,28.1,33.6714285714286,0.130288891,0.23952107,0.435693149,0.335968259,-0.491107108,0.378605678,-0.031242297,0.162946361,0.325210725,0.35285235,0.319849431,0.415296883,-0.050856535,0.411836092,733.281906963225,2727.96,18.5,2165.73515258458,3870.96,26.69,147.457297297297,145.034095166729,-0.0699863010820531
"400","LCOR-219",26.86666667,29.93333333,38.06666667,41.6,26.0488584474886,26.0488584474886,26.9751708428246,30.7913649154003,0.116195898,0.226345451,0.419573194,0.321164203,-0.50738127,0.448830069,-0.108523705,0.253894935,0.399763461,0.425976108,0.395427056,0.696689058,-0.191583658,0.313779879,398.58294807,2255.52,15,471.6086107179,2499.36,15.5,150.368,161.249032258065,-0.147899113186759
"401","LCOR-532",31.6,29.03333333,38.26666667,44,28.6,36.5,25.7,33.3857142857143,0.103818709,0.186391605,0.346316676,0.273395374,-0.557865799,0.400222696,-0.087310576,0.23849799,0.363096463,0.383547629,0.359862133,0.649450569,-0.155251811,0.763055616,1675.724106,3413.76,25,5428.5954963412,4907.28,37.53,136.5504,130.756195043965,-0.100316777983905
"402","LCOR-431",29.6,33.2,46.26666667,39.83333333,25.5,32.2,25.3,33.1285714285714,0.115960967,0.21871839,0.406658709,0.314546863,-0.516462689,0.430899839,-0.128011859,0.239089099,0.385018054,0.410109569,0.380134752,0.641307614,-0.22413089,0.390442009,567.3044266284,2499.36,17,2109.28123551982,3505.2,27.68,147.021176470588,126.632947976879,-0.13548318647253
"403","LCOR-479",28.03333333,28.13333333,37,41.2,26.4,33.8,27.4,31.7095238085714,0.124324254,0.255579411,0.463475392,0.381953103,-0.459526607,0.464024709,-0.12641967,0.247197144,0.403250099,0.436114261,0.400096492,0.682982825,-0.220600472,0.64003964,1743.0523066875,3550.92,25,6078.9186897191,4968.24,39.47,142.0368,125.873828223968,0.0116503873579623
"404","LCOR-108",22.36666667,32.73333333,43.3,40.5,28,39.8,28.9,33.6571428571429,0.115580234,0.225547253,0.408473098,0.337630667,-0.501518486,0.417860305,-0.140456476,0.223626193,0.361462789,0.391521013,0.35614667,0.598993522,-0.241514179,0.836152065,981.8067537054,2834.64,21,3773.96193663863,4084.32,34.3,134.982857142857,119.07638483965,-0.323981104077754
"405","LCOR-312",30.53333333,29.8,35.93333333,37.43333333,26.9,37.8,24.8,31.8857142842857,0.160751711,0.289587322,0.515825004,0.439049302,-0.409034829,0.486413119,-0.119096438,0.236913899,0.437772215,0.464205257,0.434897506,0.640094556,-0.209785997,0.435013015,892.1555140344,2346.96,22,1822.74242225452,3322.32,26.43,106.68,125.702610669694,-0.243021822028141
"406","LCOR-225",30.2,31.6,43.73333333,39.03333333,29,29,29.7,33.18095238,0.148376204,0.288820789,0.521924001,0.407299905,-0.423463102,0.461706449,-0.121258196,0.206613433,0.407998751,0.436939887,0.403466171,0.535128108,-0.213136349,0.484932541,665.4300424926,2346.96,19,1594.51773780848,3261.36,24.95,123.524210526316,130.715831663327,-0.287868460562897
"407","LCOR-478",29.96666667,28.73333333,48.2,1094.9,33.3,29.3,35.6,185.714285714286,0.187734093,0.39446726,0.671892086,0.551798109,-0.278881503,0.556478903,-0.106575738,0.212846165,0.484911153,0.523833906,0.483891447,0.553031492,-0.189167157,0.269208874,262.968990063,1981.2,13,1051.87925424681,3230.88,20.36,152.4,158.687622789784,-0.214330609263004
"408","LCOR-567",32.63333333,30.1,39.8,42.33333333,31.2,40.9,32.8,35.68095238,0.178353677,0.387066251,0.658703807,0.538449129,-0.290864924,0.562300719,-0.096978744,0.231281618,0.49169469,0.529846191,0.491736368,0.614900299,-0.174193905,0.347653844,615.7328532918,2712.72,17,1719.73587690894,3627.12,24.57,159.571764705882,147.623931623932,-0.00564870562781372
"409","LCOR-413",33,27.26666667,38.16666667,38.86666667,32,32,37.5,34.1142857157143,0.168577535,0.382238805,0.657726263,0.534965667,-0.296809165,0.576296876,-0.097834303,0.253354736,0.498223917,0.540217823,0.4974102,0.692140592,-0.174482156,0.299517158,425.514228345,2407.92,15,1589.18279003171,3566.16,23.82,160.528,149.712846347607,-0.0633117837532688
"410","LCOR-389",33,26.2,42.46666667,39.66666667,28.2,39.5,28.4,33.91904762,0.097868192,0.193284239,0.363365123,0.27258895,-0.552612909,0.42302797,-0.102265229,0.255591138,0.3770654,0.402294046,0.372519012,0.699029299,-0.180939967,0.406487571,453.4988209152,2255.52,16,1724.95212117782,3291.84,25.83,140.97,127.442508710801,-0.254763365991344
"411","LCOR-246",31.23333333,32.63333333,47.76666667,40.33333333,28.2,28,25.8,33.4238095228571,0.080837116,0.182439833,0.342902754,0.253223208,-0.568179643,0.423636815,-0.11948943,0.267205435,0.364227908,0.396253116,0.357679281,0.745772165,-0.208420241,0.406487571,567.3044266284,2499.36,17,1707.16015399685,3627.12,24.48,147.021176470588,148.166666666667,-0.15210921193126
"412","LCOR-430",31.7,36.4,39.96666667,40.83333333,26.8,30.4,23,32.7285714285714,0.100164819,0.1821926,0.34051749,0.278796176,-0.560275504,0.408450188,-0.105232462,0.252375785,0.363844202,0.387913318,0.359187877,0.69513394,-0.186425067,0.508109464,795.0592715496,2804.16,19,2805.48918536664,3992.88,29.91,147.587368421053,133.496489468405,-0.129158858848462
"413","LCOR-465",32.5,34.5,43.8,40.9,27.7,35.5,24.4,34.1857142857143,0.11378686,0.291356612,0.499351324,0.408783314,-0.418200944,0.494515619,-0.141150364,0.262125237,0.416112441,0.457448619,0.416501955,0.753253611,-0.24105245,0.517023665,581.1411199608,2560.32,17,1727.49889385579,3505.2,25.05,150.607058823529,139.928143712575,-0.227310362871192
"414","LCOR-183",31.4,22.83333333,44.93333333,37.13333333,25.1,37.7,23.5,31.7999999985714,0.136092225,0.275796084,0.498583607,0.410111182,-0.432370058,0.46497927,-0.132612907,0.224493125,0.394477766,0.431314213,0.388591688,0.597269904,-0.230454789,0.297734317,465.7555458048,2316.48,16,1396.56780061491,3261.36,23.35,144.78,139.672805139186,-0.0995616676330217
"415","LCOR-215",28.46666667,29.96666667,46.2,37.73333333,33.4,33.6,34.1,34.7809523814286,0.151877076,0.286272482,0.518401731,0.398633579,-0.429771386,0.462817132,-0.098856129,0.209691255,0.414511787,0.440799768,0.411009784,0.550300524,-0.174543445,0.511675144,880.95210144,2804.16,20,2717.59745840083,3749.04,30.38,140.208,123.40487162607,-0.132045750212327
"416","LCOR-187",32.13333333,32,38.5,43.5,34.6,35.2,33.1,35.5761904757143,0.147669606,0.383210913,0.657151391,0.53665967,-0.294581095,0.587995257,-0.11966939,0.269690394,0.479274436,0.535086628,0.475569325,0.756484259,-0.207990225,0.613297037,1216.575700956,3200.4,22,4263.96815953167,4663.44,34.12,145.472727272727,136.677608440797,-0.0746609126425188
"417","LCOR-576",27.53333333,37.7,40.43333333,40.86666667,34.3,32.9,32,35.1047619042857,0.174343234,0.411802488,0.692809417,0.562759471,-0.260936969,0.579588275,-0.076550778,0.226525726,0.492378805,0.538644987,0.490896136,0.600853109,-0.139513961,0.301299998,478.0122706944,2377.44,16,1618.95499720036,3596.64,23.94,148.59,150.235588972431,-0.0785008094948557
"418","LCOR-288",34.06666667,19.13333333,31.6,43.83333333,39.1,35,28.4,33.0190476185714,0.112342932,0.227312839,0.415470814,0.317937566,-0.507256275,0.450691824,-0.06386425,0.258545523,0.406796253,0.430919197,0.404502568,0.716164536,-0.118078382,0.540200588,1094.9181308604,2880.36,22,3701.69275809336,4084.32,33.97,130.925454545455,120.233146894319,-0.127630429576565
"419","LCOR-407",37.8,23.63333333,38.66666667,37.9,37.6,35.4,24.5,33.6428571428571,0.081572429,0.157754223,0.296624529,0.228071921,-0.597067154,0.384698793,-0.065467551,0.250758259,0.344304814,0.366464607,0.340536959,0.699427442,-0.116980032,0.262077513,371.651667795,2103.12,15,707.030400929065,2682.24,18.32,140.208,146.410480349345,-0.143528189699018
"420","LCOR-580",27.4,31.83333333,42.66666667,40.7,29.4,28.4,26.2,32.3714285714286,0.076709804,0.118281098,0.222558109,0.19402689,-0.642381095,0.314121954,-0.049813163,0.210830184,0.281705877,0.299246684,0.277462046,0.561432145,-0.08641132,0.31734556,398.58294807,2255.52,15,1024.76777138924,3048,20.69,150.368,147.317544707588,-0.152563839639249
"421","LCOR-566",30.16666667,27.7,35.76666667,42.06666667,33.8,36.2,26.6,33.1857142871429,0.093575374,0.146800481,0.276489376,0.236971406,-0.603266662,0.344865473,-0.054480874,0.216523027,0.31459919,0.331069986,0.310615105,0.572866371,-0.097583514,0.272774554,574.2227732946,2529.84,17,1314.68384141167,3291.84,22.55,148.814117647059,145.979600886918,0.0246907583894542
"422","LCOR-097",34.2,34.63333333,41.8,41.93333333,35.2,38.8,21.8,35.48095238,0.103032582,0.234541556,0.437422219,0.342845889,-0.492273948,0.471925623,-0.119528798,0.271141164,0.398511326,0.4381584,0.391798468,0.754823012,-0.212104208,0.303082838,398.58294807,2255.52,15,1335.469379589,3352.8,22.52,150.368,148.880994671403,-0.133580088585078
"423","LCOR-451",33.9,28.13333333,34.03333333,44.1,35.4,30.2,23.9,32.8095238085714,0.118026282,0.237230361,0.437270796,0.336289743,-0.492995603,0.417285814,-0.131001575,0.206523226,0.360115196,0.39102689,0.353795251,0.535524913,-0.228088685,0.540200588,743.2075799268,2621.28,19,2026.47476625731,3688.08,26.45,137.962105263158,139.435916824197,-0.221882967822755
"424","LCOR-050",26.86666667,27.53333333,37.86666667,45.5,32.5,34.3,24.9,32.7809523814286,0.113328652,0.256324963,0.471050219,0.337237792,-0.477138303,0.48375871,-0.054588865,0.265475165,0.416973591,0.452398213,0.4109768,0.740578045,-0.096455672,0.213940827,227.5154557632,2011.68,12,589.443949883377,2590.8,17.02,167.64,152.220916568743,-0.104201134991346
"425","LCOR-444",25.86666667,32.93333333,47.4,41,27.4,36.2,32.7,34.7857142857143,0.111777987,0.230996417,0.424408603,0.317577114,-0.504022623,0.399117606,-0.001929527,0.194682505,0.338699068,0.370262815,0.332625451,0.512773291,0.004512922,0.219289348,321.4038835308,2087.88,14,864.034986724721,2926.08,19.39,149.134285714286,150.906652913873,-0.0772158313749555
"426","LCOR-038",22.8,29.4,45.36666667,38.76666667,26.0488584474886,26.0488584474886,28.6,31.0044357478539,0.074080059,0.13523999,0.255827814,0.197325849,-0.62753068,0.343737638,-0.043990934,0.225534444,0.302278176,0.324455705,0.296497393,0.60100399,-0.077024977,0.308431359,542.5156793175,2255.52,17.5,1253.81884875372,3139.44,22.55,128.886857142857,139.221286031042,-0.140801681361089
