file_name,ribitol,L-(+) lactic acid,glycolic acid,pipecolic acid 2,pyruvic acid,Beta- alanine  2,benzoic acid,L-serine 1,phosphoric acid,L-threonine 1,nicotinic acid,maleic acid,glycine,succinic acid,catechol,glyceric acid,glyoxylic acid,fumaric acid,methyltartronic acid,4-Acetoxyphenol,aspartic acid 1,ribonic acid-gamma-lactone 2,D-malic acid,D-threitol,L-pyroglutamic acid,ribose,L-glutamic acid 1,threonic acid,phenethylamine,alpha ketoglutaric acid,2-isopropylmalic acid,3-phenyllactic acid,tartaric acid,phloroglucinol,arabinose,xylose 1,D-sphingosine  3,rhamnose 2,gluconic acid lactone 2,isopropyl beta-D-1-thiogalactopyranoside ,D-sorbitol,4-hydroxycinnamic acid,shikimic acid,citric acid,dehydroascorbic acid  1,myristic acid,quinic acid,fructose 1,D-glucose 1,galactitol,galacturonic acid 2,D-mannitol,L-ascorbic acid,gluconic acid 2,galactonic acid 2,D-saccharic acid,mucic acid,myo-inositol,N-acetyl-D-glucosamine 1,caffeic acid,D-ribose-5-phosphate 1,D-glucose-6-phosphate 1,lactobionic acid 1,cellobiose 2,phenyl-beta-glucopyranoside,lactose 2,Sucrose,maltose  2,loganin,(-)-epicatechin,trans coutaric acid,D-(+) trehalose,taxifolin ,galactinol 2,kaempferol 2,chlorogenic acid 2,isoquercitrin 1,maltotriose 1,D-(+)-melezitose,Raffinose,petunidin-3-glucoside 2,gallocatechin,D-lyxose 1
LCOR-232.FIN TS,1423254,0.000389899,0.000420779,0.000692445,4.08571E-05,0.000209327,0.000930298,0.001650391,0.086115795,0.000770383,0.000216388,0.010346765,0.001668694,0.009907701,0.048847483,0.009037705,0.00035923,0.00189671,0.003136861,6.41312E-05,0.001152482,0.006883979,0.317862694,0.006378605,0.001412222,6.57824E-05,0.004215657,0.132010449,0.000205322,0.001271031,0.000360723,0.001781446,0.010527618,3.49902E-05,0.003389117,0.002178459,0.011943318,0.001154977,0.338892478,0.048630252,0.000653678,0.001318159,0.056653345,0.095889999,0.211796981,0.001731701,1.312226753,0.250927083,0.3499,0.003320349,0.002988521,0.002223444,0.014447175,0.012382224,0.014993476,0.006860019,0.0005339,1.431215704,0.026591986,0.006736131,0.000852975,0.002225306,0.000964814,0.000677813,0.023472409,0.022334383,2.945896481,0.010462012,0.023074975,0.042778766,0.00340865,0.005282771,0.000739626,0.084670726,0.028330976,0.863605337,0.111222417,1.613810553,0.003069709,0.018452434,0.002006476,,0.000137906
LCOR-388.FIN TL,1035520,0.000121367,0.000381115,0.000335129,3.94238E-05,0.000317319,0.001033032,0.000757083,0.121983961,7.16138E-05,8.91591E-05,0.003265511,0.001489722,0.0061732,0.074246288,0.004709177,0.000132651,0.000685221,0.001800249,0.00025025,0.000375561,0.005404887,0.154518888,0.006775913,0.00056764,0.000143581,0.000505258,0.054137759,0.000100938,0.001884297,,0.002092753,0.010567676,0.001164551,0.002073192,0.000548202,0.000200869,0.001239932,0.376206575,0.008378283,0.001381975,0.00119858,0.04398903,0.134390533,0.189113583,0.00209125,1.413850524,0.116438111,0.17401388,0.00587203,,0.00177425,0.010742758,0.00176224,0.011300475,0.008455485,0.001711585,1.516959539,0.024634665,0.007876349,0.001131424,0.00391336,0.002595925,0.000659558,0.02939073,0.016183301,2.554324267,0.008799546,0.03191092,0.18675643,0.003799776,0.002357259,0.006537,0.062439458,0.017183471,1.264700759,0.102929812,1.681031519,0.002803638,0.013383872,0.002219833,,
LCOR-389.FIN TS,1312359,0.00012204,0.00035074,0.000230057,4.74589E-05,8.65325E-05,0.000779818,0.000537409,0.111267339,0.000239469,0.000266974,0.004848914,0.001958288,0.006190706,0.069781082,0.005731966,0.000254935,0.000786934,0.002559979,4.93378E-05,0.000757202,0.00988495,0.175698075,0.005730313,0.000979762,0.000126737,0.000995628,0.024862319,0.003675211,0.001256704,,0.002833703,0.005387454,4.31097E-05,0.002162441,0.001448296,0.000373043,0.001162064,0.396073704,0.007923652,0.00127845,0.001030195,0.02696902,0.102535895,0.201519592,0.001074906,1.363858594,0.137831689,0.20959157,0.003265426,9.01336E-05,0.001318741,0.032049523,0.005712238,0.010595006,0.008922324,0.001385406,1.503974555,0.027008181,0.007022611,0.001581836,0.00455628,0.001141345,0.000720704,0.046793616,0.028182093,2.564531629,0.00916409,0.049735423,0.341284344,0.0044857,0.014540827,0.005848926,0.082536651,0.040941646,1.509218432,0.185807584,2.557279465,0.004825967,0.020787691,0.002523585,0.000261894,
LCOR-458.FIN TL,1178549,0.000230169,0.002827268,0.000383212,4.59592E-05,0.000382064,0.00086741,0.000787242,0.065118753,0.000136759,0.000131883,0.012723847,0.001699492,0.007552091,0.094320713,0.008079012,0.000157547,0.004748638,0.004232499,9.75552E-05,0.000250121,0.007110856,0.164583067,0.00398542,0.001373781,0.000515766,0.001187081,0.076931035,0.000155101,,,,0.006814283,3.99198E-05,0.001574275,0.001795825,0.009201837,0.000850991,0.329648318,0.055343723,0.002437241,0.000862116,0.024393062,0.139410279,0.301058189,0.006786263,1.248795164,0.181551849,0.17911692,0.003424753,0.001099308,0.000695994,0.006440346,0.001223079,0.019220904,0.006035511,0.000840105,1.551085902,0.032877386,0.010311628,0.000821391,0.001916076,0.000953169,0.014290308,1.638430997,0.027425535,2.264445159,0.00517007,0.057601899,0.607273296,0.000219104,0.002296455,0.001728571,0.106061715,0.01168274,2.027593876,0.099045029,1.69803421,0.003695199,0.007872613,0.003435012,0.003011567,
LCOR-469.FIN TL,1271366,0.000165061,0.000878127,0.000487466,4.43286E-05,0.000131065,0.000998131,0.001088179,0.194928141,0.000185875,0.000181421,0.011046734,0.001618649,0.009182846,0.06576714,0.006784265,0.000269002,0.001812555,0.002866622,7.47311E-05,0.000464035,0.00646908,0.319299151,0.008186553,0.000830735,0.00018157,0.0006668,0.065184327,0.002293315,0.002711911,,0.002949434,0.010533486,3.56682E-05,0.002150658,0.001878096,0.000126014,0.001431895,0.238357533,0.06491304,0.001535754,0.000980379,0.033714139,0.252798428,0.169205969,0.000375858,1.326096928,0.114006129,0.157424774,0.010116545,,0.001459301,0.022539553,0.012858759,0.022242251,0.004706036,0.001050822,1.374594537,0.027219807,0.005837964,0.001495929,0.005142716,0.001495201,0.001535009,0.029125623,0.029964687,2.549900153,0.005315973,0.119269841,0.1455891,0.0051349,0.00281423,0.006134935,0.054623568,0.018494488,1.17208256,0.100987458,2.005341623,0.00284397,0.01735746,0.002316961,,
LCOR-474.FIN TL,1380806,7.77523E-05,0.000505069,0.000486941,5.39652E-05,7.5826E-05,0.000724782,0.00097,0.105397414,9.54022E-05,0.000221251,0.004266028,0.000742372,0.006506196,0.06113707,0.005671333,0.000241425,0.000792261,0.003509067,5.4219E-05,0.000427152,0.008782664,0.143478683,0.005082688,0.000964878,0.000134122,0.001171764,0.062628579,0.00201711,0.002716701,,0.002065878,0.00737385,3.20596E-05,0.002047377,8.8623E-05,0.010134466,0.001448758,0.365946553,0.044991427,0.001373738,0.001000058,0.036348067,0.086245773,0.141630398,0.000543549,1.200480771,0.174047039,0.243120546,0.003156994,0.000755378,0.000753243,0.02790232,0.001004135,0.016183735,0.001236705,0.000458779,1.126908785,0.023014349,0.006382168,0.001618941,0.003697512,0.00110999,0.008715394,0.027307508,0.02526031,2.395449656,0.006823984,0.034332988,0.06012853,0.003483951,0.003283589,0.002715641,0.095807602,0.022288506,1.100427554,0.139456081,1.674924048,0.00340151,0.012650776,0.001460689,,
LCOR-478.FIN TS,1236372,0.000287471,0.000233296,0.000245288,6.99908E-05,0.000443068,0.000914205,0.00087036,0.161581267,0.000112994,0.00021726,0.004402913,0.000779388,0.008442279,0.048709005,0.005605029,0.000413658,0.000873183,0.001651711,6.71279E-05,0.000726775,0.006739537,0.155037789,0.002861274,0.001103076,0.000151153,0.000955607,0.021749778,0.003629111,0.00157159,,0.00210627,0.002414482,3.68573E-05,0.001073726,,0.014057838,,0.256805559,0.000173335,0.00086017,0.000901652,0.023335002,0.068227447,0.11897119,0.008329845,1.392250195,0.073503643,0.127777737,0.007926397,0.000439785,0.000590037,0.014443488,0.000726835,0.011755049,0.002059743,0.001034446,1.058115463,0.017643625,0.006288901,0.001398294,0.004847383,0.051646196,0.009652283,0.014476462,0.016454803,2.833377806,0.006985866,0.022889031,0.2856767,0.005413315,0.001761922,0.001190504,0.04129779,0.037352619,1.081319833,0.131595219,2.25027246,0.002701953,0.016101245,0.001600399,,0.001656576
LCOR-490.FIN TS,1118061,0.000140619,0.000245051,0.000272079,3.45824E-05,9.16325E-05,0.000816395,0.001177778,0.113590174,0.000255972,0.000189254,0.003090788,0.003109791,0.00749551,0.100392623,0.007921909,0.000330304,0.000542084,0.001252794,6.17473E-05,0.000697715,0.007343305,0.086754484,0.003726696,0.001395762,0.000204872,0.002118802,0.02602413,0.000358467,0.000668514,,0.003242113,0.00286885,4.19412E-05,0.001571747,0.001460014,0.013335803,0.000628354,0.281689065,0.052328109,0.000544413,0.001218036,0.026232172,0.067624245,0.177456839,0.002179394,1.37808466,0.185158983,0.257612489,0.003266577,0.000402189,0.001351159,0.017899874,0.001218681,0.016629035,0.009203747,0.00111147,1.556600225,0.024029331,0.007326924,0.002124282,0.005057991,0.001028977,0.00983854,0.037195118,0.024224202,2.840593281,0.009916551,0.029143178,0.39898658,0.003542296,0.001125346,0.001826956,0.080598351,0.027097377,1.448041268,0.124781713,2.109666897,0.00399678,0.010947133,0.002675349,,
LCOR-511.FIN EL,1116652,0.000377222,0.000568818,0.000394167,2.69977E-05,9.82673E-05,0.000913577,,0.115621756,0.000178053,0.000116968,0.006314569,0.001455901,0.010647462,0.103229934,0.008094839,0.0003986,0.001166609,0.002452754,0.000104501,0.000286549,0.005698802,0.187185031,0.006238098,0.001265227,0.00024467,0.000862961,0.077885285,0.001939073,0.00092578,,0.003098746,0.011855577,3.52726E-05,0.005054193,0.002527755,0.017837021,0.000420967,0.243600083,0.047384995,0.001018407,0.000723034,0.034431444,0.073272253,0.229313021,0.001950399,0.968047219,0.408653853,0.48230482,0.003709465,,0.001350435,0.017255165,0.00580609,0.020852315,0.005960263,0.000611356,1.804923816,0.048944782,0.012798237,0.000856706,0.002833839,0.001340953,0.014951733,0.023338476,0.020980434,3.68998196,0.008323683,0.066181576,0.221284601,0.001794383,0.007837175,0.001774957,0.09628094,0.021549734,1.250754268,0.118939029,2.183644484,0.005646584,0.011121788,0.003717828,,0.000471472
LCOR-534.FIN TL,1557735,7.15087E-05,0.000437399,0.000373854,3.63989E-05,0.000171823,0.000643566,0.000997242,0.08196996,0.000240319,0.000175064,0.006069768,0.00180759,0.006862171,0.084229396,0.009300768,0.000237116,0.001151363,0.001861805,4.57283E-05,0.000740625,0.007971392,0.213977486,0.00490189,0.001460243,0.000204457,0.003302215,0.127512188,0.000248105,0.000982872,,0.000624767,0.007381773,2.07647E-05,0.003534609,0.000330142,0.000187495,0.000443308,0.230864177,0.025701141,0.000770541,0.000620606,0.047716679,0.056077253,0.160579405,0.00162072,1.081159504,0.34159628,0.431802532,0.002158292,0.000752762,0.000345381,0.00301059,0.00102546,0.011816157,0.001816345,0.000729407,1.30288288,0.026703003,0.004902974,0.001088801,0.003338831,0.00059309,0.000406539,0.019070917,0.017897283,2.436042643,0.006596811,0.023456624,0.048699831,0.001453747,0.000830206,0.000518607,0.054656535,0.014983663,0.694689333,0.07812277,1.36475941,0.003715774,0.020648142,0.001826593,,
LCOR-550.FIN TL,1403921,0.00026998,0.000328696,0.000468793,6.08902E-05,9.31631E-05,0.000510362,0.001342725,0.09445746,0.000370303,0.000222506,0.006062562,0.002062314,0.006798772,0.061794819,0.007451278,0.000188876,0.000740368,0.001874141,3.77627E-05,0.00069091,0.008566861,0.17178665,0.007136073,0.00075533,9.60776E-05,0.00244626,0.10519682,0.000237217,0.001673896,,0.00258451,0.010927847,2.44591E-05,0.003525839,0.00145036,0.013578813,0.001407911,0.346159418,0.040378345,0.001101099,0.001102631,0.066304047,0.069839886,0.284389837,0.00652692,1.366365968,0.172760956,0.265917901,0.003899786,0.000525198,0.001410047,0.020047179,0.004261069,0.015902464,0.002913671,0.000920827,1.375929797,0.032397912,0.0057836,0.001101513,0.004371857,0.001410612,0.001499014,0.033930644,0.032413678,1.964400317,0.008319519,0.022069357,0.260096575,0.002515505,0.000763495,0.007941,0.114002242,0.027781225,1.244851446,0.113569227,2.10237588,0.005593279,0.019148776,0.001807297,,
LCOR-563.FIN TL,1363879,0.000134223,0.000309791,0.000624912,2.75865E-05,0.000724983,0.000931377,0.000705825,0.095671062,0.00043778,0.000201065,0.005787618,0.000972199,0.01104773,0.105062503,0.012637126,0.00036594,0.00105259,0.002158664,6.32888E-05,0.001286606,0.008490576,0.210290734,0.005654004,0.001552405,7.8127E-05,0.00503679,0.195463335,0.000620854,0.001591625,0.000272992,0.000890589,0.010396677,,0.008759911,0.001894433,0.000303191,0.000780086,0.251730559,0.037887814,0.000580867,0.000878468,0.0519868,0.070687445,0.202226548,0.001485615,1.206312457,0.502719104,0.815375147,0.003573188,0.000659778,0.001718011,0.019649314,0.004139531,0.020367,0.002041892,0.00073221,1.622504862,0.033429384,0.010015551,0.001632029,0.005210007,0.00085062,0.012341772,0.025673717,0.020097265,3.380603979,0.01040913,0.026416551,0.077010492,0.00209602,0.002196996,0.003670525,0.118246309,0.01858065,1.009535192,0.097646147,1.56148178,0.003249674,0.019698949,0.002427737,,
