Timestamps,date,hour,mdh, W/m² Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance,° Wind Direction, m/s Wind Speed, m/s Gust Speed, °C Air Temperature, kPa Vapor Pressure, kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level, mm/h Max Precip Rate, °C RH Sensor Temp, kPa VPD,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
6/30/22 9:30,6/30/22,9:30:00,6 30 9,597.3,0,0,0,62,2.15,4.18,16.3,1.395,101.27,1.2,0.6,0,20.4,0.45,100,8349,101.24,19.7
6/30/22 9:45,6/30/22,9:45:00,6 30 9,659.8,0,0,0,60,2.05,5.12,16.8,1.401,101.26,1.2,0.5,0,20.7,0.51,100,8366,101.23,20
6/30/22 10:00,6/30/22,10:00:00,6 30 10,682.2,0,0,0,62,1.59,4.07,17.2,1.413,101.26,1.2,0.5,0,21.5,0.55,100,8377,101.22,20.6
6/30/22 10:15,6/30/22,10:15:00,6 30 10,675.3,0,0,0,37,0.99,2.57,17.7,1.43,101.25,1.2,0.5,0,22.1,0.59,100,8390,101.2,21.4
6/30/22 10:30,6/30/22,10:30:00,6 30 10,736.7,0,0,0,44,1.47,3.59,18.2,1.441,101.24,1.3,0.6,0,22.7,0.65,100,8402,101.19,22.1
6/30/22 10:45,6/30/22,10:45:00,6 30 10,787.9,0,0,0,94,1.58,4.77,18.2,1.433,101.23,1.3,0.5,0,23.5,0.66,100,8412,101.18,23
6/30/22 11:00,6/30/22,11:00:00,6 30 11,803.7,0,0,0,53,1.24,4.08,18.5,1.419,101.22,1.3,0.6,0,23.2,0.71,100,8424,101.17,23
6/30/22 11:15,6/30/22,11:15:00,6 30 11,831.4,0,0,0,77,1.89,4.33,18.9,1.444,101.21,1.3,0.6,0,23.4,0.74,100,8421,101.15,23.3
6/30/22 11:30,6/30/22,11:30:00,6 30 11,856.5,0,0,0,49,1.68,4.08,19.3,1.457,101.2,1.3,0.4,0,23.8,0.78,100,8441,101.13,23.7
6/30/22 11:45,6/30/22,11:45:00,6 30 11,877.9,0,0,0,67,1.36,2.97,19.8,1.477,101.19,1.4,0.5,0,24,0.83,100,8450,101.12,24
6/30/22 12:00,6/30/22,12:00:00,6 30 12,897.4,0,0,0,0,1.25,3.77,20.2,1.485,101.17,1.4,0.5,0,24.5,0.88,100,8453,101.11,24.6
6/30/22 12:15,6/30/22,12:15:00,6 30 12,914.8,0,0,0,98,1.39,3.62,20.5,1.495,101.16,1.4,0.5,0,24.9,0.91,100,8459,101.09,25.2
6/30/22 12:30,6/30/22,12:30:00,6 30 12,928.5,0,0,0,75,1.48,4.37,20.9,1.505,101.15,1.4,0.5,0,25,0.96,100,8464,101.08,25.6
6/30/22 12:45,6/30/22,12:45:00,6 30 12,938.9,0,0,0,85,1.38,2.95,21.1,1.527,101.13,1.5,0.5,0,25.3,0.98,100,8465,101.06,25.9
6/30/22 13:00,6/30/22,13:00:00,6 30 13,945.7,0,0,0,87,1.14,2.9,21.6,1.543,101.13,1.4,0.5,0,25.6,1.04,100,8471,101.05,26.2
6/30/22 13:15,6/30/22,13:15:00,6 30 13,948.8,0,0,0,88,0.9,2.27,22,1.541,101.11,1.4,0.5,0,26,1.09,100,8469,101.03,26.8
6/30/22 13:30,6/30/22,13:30:00,6 30 13,948.8,0,0,0,113,1.37,3.19,22.3,1.561,101.09,1.5,0.5,0,26.4,1.13,100,8467,101.01,27.2
6/30/22 13:45,6/30/22,13:45:00,6 30 13,943.9,0,0,0,94,1.52,3.57,22.9,1.569,101.08,1.5,0.5,0,26.4,1.22,100,8466,101,27.4
6/30/22 14:00,6/30/22,14:00:00,6 30 14,937.8,0,0,0,104,1.11,2.85,23.2,1.55,101.07,1.5,0.5,0,26.8,1.29,100,8468,100.98,27.6
6/30/22 14:15,6/30/22,14:15:00,6 30 14,926.5,0,0,0,102,1.34,3.05,23.4,1.547,101.05,1.6,0.5,0,27.1,1.33,100,8465,100.97,27.9
6/30/22 14:30,6/30/22,14:30:00,6 30 14,912.4,0,0,0,102,1.13,3.35,23.9,1.563,101.04,1.6,0.5,0,27.3,1.41,100,8458,100.95,28.2
6/30/22 14:45,6/30/22,14:45:00,6 30 14,895.5,0,0,0,93,1.68,4.09,23.9,1.511,101.03,1.5,0.5,0,27.5,1.45,100,8455,100.94,28.3
6/30/22 15:00,6/30/22,15:00:00,6 30 15,875.8,0,0,0,80,1.62,5.13,24.2,1.472,101.02,1.5,0.5,0,27.6,1.54,100,8449,100.93,28.2
6/30/22 15:15,6/30/22,15:15:00,6 30 15,854.5,0,0,0,87,2.2,4.28,24.4,1.343,101.01,1.6,0.5,0,27.4,1.71,100,8447,100.92,28.1
6/30/22 15:30,6/30/22,15:30:00,6 30 15,828.5,0,0,0,106,1.48,3.34,24.7,1.344,101,1.5,0.5,0,27.6,1.77,100,8443,100.9,28.1
6/30/22 15:45,6/30/22,15:45:00,6 30 15,799.7,0,0,0,122,1.04,2.54,25.3,1.422,100.98,1.6,0.5,0,28.3,1.8,100,8435,100.89,28.6
6/30/22 16:00,6/30/22,16:00:00,6 30 16,768.3,0,0,0,124,1.33,2.95,25.7,1.461,100.98,1.6,0.5,0,28.8,1.83,100,8431,100.88,29.1
6/30/22 16:15,6/30/22,16:15:00,6 30 16,734.7,0,0,0,167,0.96,2.54,25.9,1.45,100.97,1.6,0.5,0,29.2,1.89,100,8423,100.87,29.5
6/30/22 16:30,6/30/22,16:30:00,6 30 16,694.6,0,0,0,189,1.15,2.64,25.9,1.447,100.96,1.6,0.5,0,29.5,1.89,100,8412,100.86,29.9
6/30/22 16:45,6/30/22,16:45:00,6 30 16,659.3,0,0,0,96,1.28,3.02,25.8,1.471,100.94,1.7,0.5,0,29.4,1.86,100,8403,100.85,29.7
6/30/22 17:00,6/30/22,17:00:00,6 30 17,619.8,0,0,0,97,1.12,3.12,26.1,1.513,100.94,1.6,0.4,0,29.3,1.87,100,8391,100.84,29.4
6/30/22 17:15,6/30/22,17:15:00,6 30 17,580.1,0,0,0,104,1.36,3.09,26,1.503,100.93,1.6,0.4,0,29.3,1.86,100,8381,100.83,29.4
6/30/22 17:30,6/30/22,17:30:00,6 30 17,534.3,0,0,0,77,1.44,3.87,25.9,1.498,100.92,1.6,0.4,0,29,1.84,100,8371,100.82,29
6/30/22 17:45,6/30/22,17:45:00,6 30 17,485.7,0,0,0,139,1.02,2.6,26.1,1.529,100.91,1.6,0.4,0,29,1.85,100,8365,100.82,29
6/30/22 18:00,6/30/22,18:00:00,6 30 18,429.6,0,0,0,143,1.21,2.85,26.2,1.519,100.91,1.5,0.5,0,29,1.87,100,8355,100.81,29
6/30/22 18:15,6/30/22,18:15:00,6 30 18,409.1,0,0,0,249,1.69,3.64,25.7,1.567,100.91,1.5,0.5,0,28.9,1.74,100,8349,100.81,28.8
6/30/22 18:30,6/30/22,18:30:00,6 30 18,367,0,0,0,256,2.46,4.75,24.7,1.636,100.9,1.5,0.5,0,28,1.48,100,8342,100.81,27.9
6/30/22 18:45,6/30/22,18:45:00,6 30 18,123.5,0,0,0,279,2.33,4.11,24.4,1.606,100.91,1.4,0.5,0,26.6,1.45,100,8335,100.81,26.7
6/30/22 19:00,6/30/22,19:00:00,6 30 19,62.9,0,0,0,260,1.82,2.97,23.9,1.632,100.92,1.3,0.5,0,25.1,1.34,100,8327,100.82,25.4
6/30/22 19:15,6/30/22,19:15:00,6 30 19,54.2,0,0,0,248,2.03,3.23,23.2,1.589,100.93,1.3,0.5,0,24,1.25,100,8323,100.84,24.5
6/30/22 19:30,6/30/22,19:30:00,6 30 19,56.1,0,0,0,253,2.13,3.81,22.4,1.573,100.94,1.2,0.5,0,23.2,1.14,100,8315,100.85,23.6
6/30/22 19:45,6/30/22,19:45:00,6 30 19,111.5,0,0,0,260,2.51,4.37,21.7,1.564,100.94,1.2,0.4,0,22.6,1.03,100,8314,100.86,22.9
6/30/22 20:00,6/30/22,20:00:00,6 30 20,124.3,0,0,0,264,1.93,3.1,21.1,1.563,100.95,1.2,0.5,0,22.2,0.94,100,8308,100.87,22.7
6/30/22 20:15,6/30/22,20:15:00,6 30 20,90.2,0,0,0,264,1.57,3.87,20.7,1.547,100.95,1.2,0.5,0,21.8,0.9,100,8305,100.87,22.3
6/30/22 20:30,6/30/22,20:30:00,6 30 20,60.5,0,0,0,264,1.62,3.02,20.2,1.523,100.96,1.2,0.5,0,21.1,0.84,100,8300,100.88,21.7
6/30/22 20:45,6/30/22,20:45:00,6 30 20,32.6,0,0,0,270,1.01,2.62,19.5,1.503,100.96,1.1,0.4,0,20.2,0.76,100,8299,100.89,20.8
6/30/22 21:00,6/30/22,21:00:00,6 30 21,7.1,0,0,0,291,0.44,0.94,18.5,1.488,100.97,1.1,0.5,0,19.2,0.64,100,8295,100.9,19.7
6/30/22 21:15,6/30/22,21:15:00,6 30 21,2.1,0,0,0,250,0.58,2,17.8,1.463,100.97,1,0.6,0,18,0.58,100,8292,100.9,18.3
6/30/22 21:30,6/30/22,21:30:00,6 30 21,0,0,0,0,256,1.04,2.15,17.5,1.431,100.98,1,0.5,0,17.2,0.57,100,8289,100.92,17.5
6/30/22 21:45,6/30/22,21:45:00,6 30 21,0,0,0,0,258,1.25,2.45,17.4,1.414,100.99,1,0.5,0,16.8,0.57,100,8286,100.93,17.1
6/30/22 22:00,6/30/22,22:00:00,6 30 22,0,0,0,0,265,1.13,2.68,17,1.397,101,1,0.5,0,16.5,0.54,100,8282,100.95,16.8
6/30/22 22:15,6/30/22,22:15:00,6 30 22,0,0,0,0,270,0.93,1.98,16.5,1.392,101.01,1,0.5,0,16.2,0.48,100,8282,100.96,16.3
6/30/22 22:30,6/30/22,22:30:00,6 30 22,0,0,0,0,305,0.35,0.81,15.8,1.389,101.03,0.9,0.5,0,15.6,0.4,100,8282,100.98,15.7
6/30/22 22:45,6/30/22,22:45:00,6 30 22,0,0,0,0,289,0.42,1.43,15.3,1.381,101.03,0.9,0.5,0,14.9,0.36,100,8279,100.99,15
6/30/22 23:00,6/30/22,23:00:00,6 30 23,0,0,0,0,239,0.28,0.87,14.8,1.38,101.04,0.9,0.5,0,14.4,0.3,100,8276,101,14.4
6/30/22 23:15,6/30/22,23:15:00,6 30 23,0,0,0,0,88,0.26,0.9,14.4,1.373,101.05,0.8,0.5,0,13.9,0.26,100,8274,101.02,13.8
6/30/22 23:30,6/30/22,23:30:00,6 30 23,0,0,0,0,84,0.71,1.04,14.1,1.38,101.07,0.9,0.6,0,13.6,0.23,100,8276,101.03,13.4
6/30/22 23:45,6/30/22,23:45:00,6 30 23,0,0,0,0,78,0.53,0.96,13.8,1.385,101.08,0.8,0.5,0,13.2,0.2,100,8272,101.05,13.2
7/1/22 0:00,7/1/22,0:00:00,7 1 0,0,0,0,0,76,0.56,1.2,13.6,1.388,101.08,0.9,0.5,0,13.1,0.16,100,8273,101.05,13
7/1/22 0:15,7/1/22,0:15:00,7 1 0,0,0,0,0,270,0.51,1.28,12.8,1.354,101.09,0.8,0.5,0,12.6,0.12,100,8265,101.06,12.6
7/1/22 0:30,7/1/22,0:30:00,7 1 0,0,0,0,0,100,0.37,0.79,12.7,1.336,101.09,0.8,0.5,0,12.2,0.13,100,8266,101.07,12.2
7/1/22 0:45,7/1/22,0:45:00,7 1 0,0,0,0,0,291,0.32,0.75,12.5,1.337,101.09,0.7,0.5,0,12,0.11,100,8264,101.07,12
7/1/22 1:00,7/1/22,1:00:00,7 1 1,0,0,0,0,54,0.22,0.59,12.3,1.318,101.09,0.8,0.5,0,11.6,0.11,100,8261,101.07,11.7
7/1/22 1:15,7/1/22,1:15:00,7 1 1,0,0,0,0,86,0.4,0.53,12.5,1.334,101.1,0.8,0.5,0,11.7,0.12,100,8263,101.08,11.6
7/1/22 1:30,7/1/22,1:30:00,7 1 1,0,0,0,0,83,0.38,0.54,12.3,1.338,101.1,0.8,0.5,0,11.6,0.09,100,8260,101.08,11.5
7/1/22 1:45,7/1/22,1:45:00,7 1 1,0,0,0,0,74,0.6,0.79,12.3,1.335,101.1,0.7,0.5,0,11.6,0.09,100,8260,101.08,11.4
7/1/22 2:00,7/1/22,2:00:00,7 1 2,0,0,0,0,73,0.6,0.83,12.3,1.342,101.1,0.8,0.5,0,11.6,0.09,100,8257,101.09,11.5
7/1/22 2:15,7/1/22,2:15:00,7 1 2,0,0,0,0,91,0.54,0.71,12.1,1.341,101.1,0.8,0.5,0,11.6,0.07,100,8259,101.09,11.5
7/1/22 2:30,7/1/22,2:30:00,7 1 2,0,0,0,0,79,0.62,0.87,12,1.339,101.1,0.8,0.6,0,11.5,0.07,100,8257,101.09,11.4
7/1/22 2:45,7/1/22,2:45:00,7 1 2,0,0,0,0,80,0.42,0.6,11.8,1.327,101.11,0.8,0.5,0,11.4,0.06,100,8257,101.09,11.3
7/1/22 3:00,7/1/22,3:00:00,7 1 3,0,0,0,0,51,0.42,0.62,11.6,1.313,101.11,0.7,0.6,0,11.2,0.05,100,8256,101.1,11.1
7/1/22 3:15,7/1/22,3:15:00,7 1 3,0,0,0,0,70,0.17,0.3,11.2,1.286,101.11,0.7,0.5,0,10.8,0.05,100,8254,101.1,10.8
7/1/22 3:30,7/1/22,3:30:00,7 1 3,0,0,0,0,83,0.43,0.62,11.3,1.271,101.11,0.7,0.5,0,10.7,0.06,100,8252,101.1,10.5
7/1/22 3:45,7/1/22,3:45:00,7 1 3,0,0,0,0,74,0.28,0.59,11,1.267,101.11,0.7,0.5,0,10.6,0.05,100,8251,101.1,10.5
7/1/22 4:00,7/1/22,4:00:00,7 1 4,0,0,0,0,302,0.34,0.56,10.5,1.241,101.11,0.7,0.5,0,10.3,0.03,100,8251,101.11,10.2
7/1/22 4:15,7/1/22,4:15:00,7 1 4,0,0,0,0,262,0.3,0.66,10.1,1.206,101.11,0.7,0.5,0,9.8,0.03,100,8251,101.11,9.9
7/1/22 4:30,7/1/22,4:30:00,7 1 4,0,0,0,0,301,0.18,0.36,9.9,1.181,101.11,0.7,0.5,0,9.5,0.04,100,8248,101.11,9.6
7/1/22 4:45,7/1/22,4:45:00,7 1 4,0,0,0,0,42,0.26,0.48,10,1.167,101.11,0.7,0.5,0,9.3,0.06,100,8250,101.12,9.3
7/1/22 5:00,7/1/22,5:00:00,7 1 5,0,0,0,0,83,0.36,0.52,10.4,1.174,101.11,0.6,0.6,0,9.5,0.08,100,8244,101.12,9.3
7/1/22 5:15,7/1/22,5:15:00,7 1 5,0,0,0,0,347,0.22,0.57,10,1.177,101.12,0.7,0.5,0,9.5,0.05,100,8245,101.12,9.3
7/1/22 5:30,7/1/22,5:30:00,7 1 5,0.7,0,0,0,243,0.3,0.57,9.9,1.167,101.12,0.7,0.5,0,9.4,0.05,100,8246,101.13,9.2
7/1/22 5:45,7/1/22,5:45:00,7 1 5,3.3,0,0,0,280,0.26,0.5,10.5,1.203,101.13,0.8,0.5,0,9.8,0.06,100,8243,101.14,9.8
7/1/22 6:00,7/1/22,6:00:00,7 1 6,7.8,0,0,0,56,0.17,0.32,11,1.253,101.15,0.7,0.6,0,10.4,0.06,100,8241,101.15,10.5
7/1/22 6:15,7/1/22,6:15:00,7 1 6,14.5,0,0,0,59,0.14,0.36,11.3,1.301,101.16,0.8,0.5,0,11,0.04,100,8244,101.16,11.1
7/1/22 6:30,7/1/22,6:30:00,7 1 6,23.4,0.017,0,0,251,0.36,0.61,11.7,1.341,101.17,0.7,0.5,1,11.4,0.03,100,8241,101.17,11.6
7/1/22 6:45,7/1/22,6:45:00,7 1 6,34,0,0,0,188,0.41,0.6,11.8,1.371,101.18,0.8,0.5,0,11.8,0.01,100,8244,101.17,12
7/1/22 7:00,7/1/22,7:00:00,7 1 7,45.7,0,0,0,145,0.33,0.64,12.1,1.399,101.18,0.8,0.5,0,12.1,0.01,100,8241,101.18,12.4
7/1/22 7:15,7/1/22,7:15:00,7 1 7,69.9,0,0,0,121,0.47,0.81,12.4,1.429,101.19,0.8,0.5,0,12.4,0.01,100,8244,101.18,12.8
7/1/22 7:30,7/1/22,7:30:00,7 1 7,83.8,0,0,0,118,0.53,1.1,12.6,1.456,101.21,0.9,0.5,0,12.7,0,100,8241,101.19,13.1
7/1/22 7:45,7/1/22,7:45:00,7 1 7,99.8,0,0,0,95,0.81,1.38,13.1,1.493,101.21,0.9,0.5,0,13.1,0.01,100,8244,101.2,13.4
7/1/22 8:00,7/1/22,8:00:00,7 1 8,123.9,0,0,0,84,0.93,1.68,13.4,1.526,101.21,0.9,0.5,0,13.4,0.01,100,8244,101.2,13.7
7/1/22 8:15,7/1/22,8:15:00,7 1 8,161.2,0,0,0,87,0.81,1.76,13.6,1.552,101.22,0.9,0.5,0,13.9,0,100,8244,101.21,14
7/1/22 8:30,7/1/22,8:30:00,7 1 8,226.6,0,0,0,100,1.12,2.36,13.9,1.583,101.23,1,0.5,0,14.5,0,100,8248,101.21,14.5
7/1/22 8:45,7/1/22,8:45:00,7 1 8,279.7,0,0,0,86,1.06,2.3,14.2,1.601,101.22,1,0.5,0,15.3,0.02,100,8256,101.21,15
7/1/22 9:00,7/1/22,9:00:00,7 1 9,269.3,0,0,0,80,0.81,1.68,14.6,1.575,101.23,1,0.5,0,16.1,0.09,100,8257,101.2,15.8
7/1/22 9:15,7/1/22,9:15:00,7 1 9,280.5,0,0,0,310,0.64,1.56,15,1.568,101.22,1,0.5,0,16.7,0.13,100,8263,101.19,16.7
7/1/22 9:30,7/1/22,9:30:00,7 1 9,297.1,0,0,0,301,0.66,1.57,15.1,1.557,101.22,1.1,0.5,0,17.4,0.16,100,8267,101.19,17.4
7/1/22 9:45,7/1/22,9:45:00,7 1 9,391.9,0,0,0,34,0.84,1.78,15.7,1.589,101.22,1.1,0.5,0,18.3,0.2,100,8275,101.18,18.3
7/1/22 10:00,7/1/22,10:00:00,7 1 10,414.2,0,0,0,226,0.91,1.8,16.4,1.602,101.21,1.1,0.5,0,19.4,0.26,100,8282,101.17,19.3
7/1/22 10:15,7/1/22,10:15:00,7 1 10,385,0,0,0,245,0.83,1.88,16.5,1.585,101.21,1.2,0.5,0,20,0.29,100,8290,101.16,20.1
7/1/22 10:30,7/1/22,10:30:00,7 1 10,458.7,0,0,0,153,0.75,2.32,17.1,1.587,101.2,1.2,0.4,0,20.2,0.37,100,8297,101.15,20.7
7/1/22 10:45,7/1/22,10:45:00,7 1 10,663.8,0,0,0,109,1.09,2.32,18.2,1.637,101.18,1.3,0.5,0,21.8,0.44,100,8311,101.13,21.9
7/1/22 11:00,7/1/22,11:00:00,7 1 11,528.3,0,0,0,314,0.87,2.46,18.3,1.614,101.18,1.4,0.5,0,22.7,0.49,100,8321,101.13,22.8
7/1/22 11:15,7/1/22,11:15:00,7 1 11,603.1,0,0,0,182,0.81,2.21,18.6,1.602,101.17,1.3,0.5,0,22.6,0.54,100,8332,101.12,22.7
7/1/22 11:30,7/1/22,11:30:00,7 1 11,538.4,0,0,0,237,1,3.31,18.8,1.609,101.16,1.4,0.5,0,23.2,0.56,100,8339,101.1,23.2
7/1/22 11:45,7/1/22,11:45:00,7 1 11,533.9,0,0,0,100,1.35,2.53,19.2,1.595,101.15,1.3,0.6,0,23.2,0.63,100,8342,101.09,23.5
7/1/22 12:00,7/1/22,12:00:00,7 1 12,575.8,0,0,0,99,0.99,2.76,19.6,1.601,101.15,1.3,0.5,0,23.4,0.67,100,8351,101.08,23.8
7/1/22 12:15,7/1/22,12:15:00,7 1 12,803.8,0,0,0,38,0.92,3.06,20.4,1.634,101.13,1.4,0.5,0,24.3,0.76,100,8367,101.07,24.6
7/1/22 12:30,7/1/22,12:30:00,7 1 12,1013.1,0,0,0,279,1.13,3.39,21.8,1.679,101.12,1.5,0.6,0,26.1,0.92,100,8376,101.06,25.9
7/1/22 12:45,7/1/22,12:45:00,7 1 12,685.2,0,0,0,19,1.02,3.55,20.8,1.634,101.12,1.5,0.5,0,26.1,0.82,100,8383,101.04,26.3
7/1/22 13:00,7/1/22,13:00:00,7 1 13,757.9,0,0,0,73,1.16,4.27,21,1.621,101.11,1.5,0.6,0,25.7,0.87,100,8387,101.03,26
7/1/22 13:15,7/1/22,13:15:00,7 1 13,872.7,0,0,0,98,1.37,3.4,21.3,1.635,101.09,1.4,0.5,0,25.4,0.9,100,8397,101.02,25.8
7/1/22 13:30,7/1/22,13:30:00,7 1 13,963.3,0,0,0,79,1.37,3.35,22,1.657,101.07,1.5,0.5,0,26,0.98,100,8403,101,26.5
7/1/22 13:45,7/1/22,13:45:00,7 1 13,895.5,0,0,0,83,1.17,4.38,22.2,1.671,101.06,1.5,0.5,0,26.1,1,100,8410,100.99,26.6
7/1/22 14:00,7/1/22,14:00:00,7 1 14,940,0,0,0,84,1.8,4.44,22.5,1.658,101.05,1.6,0.5,0,26.3,1.06,100,8420,100.97,26.9
7/1/22 14:15,7/1/22,14:15:00,7 1 14,935.6,0,0,0,78,1.45,3.12,23.1,1.714,101.04,1.6,0.5,0,26.6,1.11,100,8421,100.96,27
7/1/22 14:30,7/1/22,14:30:00,7 1 14,920.3,0,0,0,59,1.23,2.9,23.3,1.713,101.02,1.5,0.4,0,26.9,1.14,100,8425,100.94,27.3
7/1/22 14:45,7/1/22,14:45:00,7 1 14,893.5,0,0,0,45,1.25,3.52,23.4,1.698,101.01,1.5,0.5,0,27.2,1.18,100,8427,100.93,27.5
7/1/22 15:00,7/1/22,15:00:00,7 1 15,871.9,0,0,0,78,1.33,3.47,23.8,1.709,101,1.6,0.4,0,27.1,1.24,100,8425,100.91,27.5
7/1/22 15:15,7/1/22,15:15:00,7 1 15,849.9,0,0,0,74,1.32,3.85,24,1.712,100.97,1.6,0.5,0,27.3,1.28,100,8425,100.88,27.6
7/1/22 15:30,7/1/22,15:30:00,7 1 15,825.8,0,0,0,84,1.44,3.94,24.3,1.709,100.96,1.6,0.5,0,27.6,1.33,100,8424,100.87,27.8
7/1/22 15:45,7/1/22,15:45:00,7 1 15,795.5,0,0,0,74,1.78,4.99,24.3,1.678,100.94,1.6,0.4,0,27.5,1.36,100,8419,100.86,27.8
7/1/22 16:00,7/1/22,16:00:00,7 1 16,767,0,0,0,119,1.08,3.37,25.2,1.721,100.92,1.5,0.5,0,27.9,1.48,100,8415,100.83,28
7/1/22 16:15,7/1/22,16:15:00,7 1 16,733.9,0,0,0,79,1.5,4.09,24.8,1.696,100.9,1.5,0.4,0,28.2,1.44,100,8411,100.81,28.2
7/1/22 16:30,7/1/22,16:30:00,7 1 16,698.4,0,0,0,74,1.83,5.46,24.7,1.654,100.89,1.5,0.4,0,28,1.46,100,8401,100.8,28
7/1/22 16:45,7/1/22,16:45:00,7 1 16,661.3,0,0,0,86,1.25,3.32,25,1.677,100.87,1.6,0.5,0,27.8,1.49,100,8396,100.78,27.8
7/1/22 17:00,7/1/22,17:00:00,7 1 17,621.6,0,0,0,90,1.53,4.31,25,1.628,100.86,1.6,0.4,0,28,1.53,100,8385,100.77,28
7/1/22 17:15,7/1/22,17:15:00,7 1 17,581.5,0,0,0,84,1.27,2.84,25.1,1.601,100.85,1.6,0.4,0,28,1.59,100,8375,100.75,27.9
7/1/22 17:30,7/1/22,17:30:00,7 1 17,539.9,0,0,0,139,1.18,2.99,25.4,1.637,100.83,1.7,0.4,0,28.1,1.6,100,8368,100.74,28
7/1/22 17:45,7/1/22,17:45:00,7 1 17,497.3,0,0,0,217,1,2.9,25.7,1.658,100.82,1.5,0.4,0,28.6,1.64,100,8357,100.72,28.6
7/1/22 18:00,7/1/22,18:00:00,7 1 18,444.7,0,0,0,117,0.96,2.16,25.4,1.64,100.8,1.6,0.4,0,28.6,1.6,100,8350,100.71,28.5
7/1/22 18:15,7/1/22,18:15:00,7 1 18,407.2,0,0,0,154,0.88,3.03,25.7,1.658,100.79,1.6,0.4,0,28.6,1.64,100,8346,100.7,28.5
7/1/22 18:30,7/1/22,18:30:00,7 1 18,360,0,0,0,99,1.06,2.73,25.2,1.638,100.78,1.6,0.5,0,28.3,1.56,100,8339,100.68,28.1
7/1/22 18:45,7/1/22,18:45:00,7 1 18,129.6,0,0,0,255,1.35,3.5,24.9,1.66,100.77,1.6,0.5,0,27.4,1.48,100,8330,100.67,27.3
7/1/22 19:00,7/1/22,19:00:00,7 1 19,65,0,0,0,278,1.94,4.14,24.1,1.749,100.77,1.4,0.5,0,25.8,1.25,100,8326,100.67,26
7/1/22 19:15,7/1/22,19:15:00,7 1 19,60.8,0,0,0,278,1.9,3.07,23.4,1.755,100.77,1.3,0.5,0,24.4,1.12,100,8317,100.68,24.9
7/1/22 19:30,7/1/22,19:30:00,7 1 19,55.9,0,0,0,259,1.77,3.43,22.3,1.746,100.77,1.3,0.5,0,23.3,0.95,100,8313,100.68,23.8
7/1/22 19:45,7/1/22,19:45:00,7 1 19,108.2,0,0,0,257,1.6,2.45,21.6,1.753,100.77,1.3,0.5,0,22.7,0.83,100,8307,100.69,23.1
7/1/22 20:00,7/1/22,20:00:00,7 1 20,121.3,0,0,0,255,1.46,2.75,21,1.735,100.77,1.2,0.5,0,22.2,0.74,100,8303,100.69,22.8
7/1/22 20:15,7/1/22,20:15:00,7 1 20,88.4,0,0,0,254,1.36,2.04,20.4,1.691,100.78,1.2,0.5,0,21.8,0.7,100,8301,100.7,22.4
7/1/22 20:30,7/1/22,20:30:00,7 1 20,59.4,0,0,0,253,1.46,2.43,19.5,1.642,100.78,1.2,0.5,0,20.8,0.62,100,8295,100.7,21.5
7/1/22 20:45,7/1/22,20:45:00,7 1 20,30.2,0,0,0,257,1.28,2.15,18.9,1.58,100.78,1.2,0.5,0,19.7,0.6,100,8291,100.71,20.5
7/1/22 21:00,7/1/22,21:00:00,7 1 21,6.1,0,0,0,255,1.27,2.81,18,1.531,100.79,1.1,0.5,0,18.6,0.53,100,8289,100.72,19.3
7/1/22 21:15,7/1/22,21:15:00,7 1 21,1.3,0,0,0,260,0.66,1.76,17.3,1.503,100.79,1,0.5,0,17.6,0.47,100,8287,100.73,18.1
7/1/22 21:30,7/1/22,21:30:00,7 1 21,0,0,0,0,269,0.39,1.3,16.6,1.486,100.8,1,0.5,0,16.6,0.41,100,8282,100.74,17.1
7/1/22 21:45,7/1/22,21:45:00,7 1 21,0,0,0,0,258,0.38,1.01,16.1,1.469,100.81,1,0.5,0,15.8,0.36,100,8280,100.76,16.2
7/1/22 22:00,7/1/22,22:00:00,7 1 22,0,0,0,0,253,0.38,1.18,15.6,1.456,100.81,1,0.5,0,15.2,0.32,100,8279,100.76,15.4
7/1/22 22:15,7/1/22,22:15:00,7 1 22,0,0,0,0,149,0.31,0.76,15.1,1.449,100.82,0.9,0.5,0,14.7,0.27,100,8275,100.78,14.8
7/1/22 22:30,7/1/22,22:30:00,7 1 22,0,0,0,0,100,0.4,0.78,14.8,1.46,100.83,0.9,0.5,0,14.3,0.22,100,8274,100.79,14.2
7/1/22 22:45,7/1/22,22:45:00,7 1 22,0,0,0,0,85,0.59,0.97,14.4,1.455,100.83,0.9,0.5,0,13.9,0.19,100,8271,100.79,13.9
7/1/22 23:00,7/1/22,23:00:00,7 1 23,0,0,0,0,104,0.5,0.89,14.2,1.447,100.82,0.9,0.5,0,13.6,0.17,100,8269,100.79,13.6
7/1/22 23:15,7/1/22,23:15:00,7 1 23,0,0,0,0,95,0.34,0.53,14.1,1.449,100.82,0.9,0.6,0,13.5,0.16,100,8270,100.79,13.5
7/1/22 23:30,7/1/22,23:30:00,7 1 23,0,0,0,0,133,0.34,0.87,14,1.455,100.83,0.9,0.5,0,13.4,0.14,100,8267,100.8,13.3
7/1/22 23:45,7/1/22,23:45:00,7 1 23,0,0,0,0,54,0.4,0.76,13.7,1.439,100.84,0.9,0.5,0,13.1,0.13,100,8265,100.81,13
